resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
M.68,"2,7 mm",Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,32.597,10,10,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,P.04 1 m2 Pekerjaan plesteran dengan mortar jenis PC-PP (1 m2)
M.55.d,Besi beton ø 12 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,43.677,10,10,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,P.04 1 m2 Pekerjaan plesteran dengan mortar jenis PC-PP (1 m2)
M.04.c,Bata merah,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,500.0,10,10,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.2 Pekerjaan pasangan (Normatif)
Duct Tape,Duct Tape,Material,General,Gulung,0.0,0.0,0.0,0.0,0,IDR,0.0,0.5,10,10,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,5.5 PEKERJAAN SISTEM TATA UDARA
Peralatan potong pipa,Peralatan potong pipa,Equipment,General,Hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1054,10,10,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.1 PIPA PVC
Kawat beton,Kawat beton,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.312,10,10,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.3.2.1 HARGA SATUAN PEKERJAAN PONDASI
2-1/2“ (65 mm) + Material Bantu,2-1/2“ (65 mm) + Material Bantu,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.155,10,10,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.5 AKSESORIES PIPA
Sealant,Sealant,Material,Rubber,Tube,0.0,0.0,0.0,0.0,0,IDR,0.0,0.122,10,10,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.2.1 HARGA SATUAN PEKERJAAN BESI DAN ALUMUNIUM
L.05,Juru Ukur,Labor,Labor,OH,0.0,0.0,0.0,0.0,0,IDR,0.0,0.314,10,10,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.1.1 Pekerjaan tanah secara manual dan semi mekanis (Normatif)
E.48,Vibrator,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0569,10,10,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,P.13 Pekerjaan pantai
To.12,Kuas 2”- 4”,Material,General,Buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0182,9,9,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.6 Pekerjaan pintu air (Normatif)
Kapur,Kapur,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.4498,9,9,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.3.2.1 HARGA SATUAN PEKERJAAN PONDASI
"Sewa excavator type 225 kapasitas 0,5 - 1,0 m3","Sewa excavator type 225 kapasitas 0,5 - 1,0 m3",Equipment,Excavators,Hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.085,9,9,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.4 PIPA DCI (DUCTILE CAST IRON)
M.05,Batu belah,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2,9,9,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.2 Pekerjaan pasangan (Normatif)
Driver Hammer 2,Driver Hammer 2,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0611,9,9,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Ubin Keramik,Ubin Keramik,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,40.984,9,9,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.9.7 KERAMIK ARTISTIK
Kuas,Kuas,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.01,9,9,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Tripod tinggi 5 m,Tripod tinggi 5 m,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1481,9,9,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.4 Pekerjaan pemancangan manual (Normatif)
Paku 5 cm – 12 cm,Paku 5 cm – 12 cm,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.2511,9,9,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.1.1 HARGA SATUAN PEKERJAAN BETON
Peralatan Potong Pipa T2/Mekanik / Cilinder Saw,Peralatan Potong Pipa T2/Mekanik / Cilinder Saw,Equipment,General,Hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3258,9,9,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.4 PIPA DCI (DUCTILE CAST IRON)
Kerikil (Maks 30mm),Kerikil (Maks 30mm),Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,711.5608,9,9,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.1.1 HARGA SATUAN PEKERJAAN BETON
"Paku skrup 3,5”","Paku skrup 3,5”",Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,6.0,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.5.2. HARGA SATUAN PEKERJAAN PENUTUP ATAP
a Bambu atau kayu (panjang 5 m’),a Bambu atau kayu (panjang 5 m’),Material,General,batang,0.0,0.0,0.0,0.0,0,IDR,0.0,3.0,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,4.1 PEKERJAAN PENANAMAN TANAMAN
E.46.b,Tripod tinggi 7 m,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0838,8,8,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.4 Pekerjaan pemancangan manual (Normatif)
E.11.b,Exavator (Standard),Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0508,8,8,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.1.2 Pekerjaan tanah secara mekanis (Informatif)
"Sewa excavator type kapasitas 0,5 -1,0 m3","Sewa excavator type kapasitas 0,5 -1,0 m3",Equipment,Excavators,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0462,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
pipa T1/manual (gergaji) /saw,pipa T1/manual (gergaji) /saw,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0228,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
"Crane truck 5 Ton, 8 Ton *)","Crane truck 5 Ton, 8 Ton *)",Equipment,Cranes,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3857,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,8.1 SALURAN U-DITCH
To.15,keras),Equipment,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0184,8,5,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.2 Pekerjaan pasangan (Normatif)
Paku 12 cm,Paku 12 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,4.4288,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.4.3 HARGA SATUAN PEKERJAAN PENUTUP LANTAI DAN PENUTUP
Lem,Lem,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3475,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.4.3 HARGA SATUAN PEKERJAAN PENUTUP LANTAI DAN PENUTUP
Paku 7 cm,Paku 7 cm,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1309,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,7.2 JALAN BETON
M.69,Kawat las listrik,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.705,8,8,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.4 Pekerjaan pemancangan manual (Normatif)
"Paku 1 cm – 2,5 cm","Paku 1 cm – 2,5 cm",Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0425,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.2.1 HARGA SATUAN PEKERJAAN BESI DAN ALUMUNIUM
Solar,Solar,Material,General,L,0.0,0.0,0.0,0.0,0,IDR,0.0,3.5068,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.1.2 HARGA SATUAN PEKERJAAN BETON PRACETAK
"Jack Hammer 2,5 KW + Genset KW","Jack Hammer 2,5 KW + Genset KW",Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0558,8,8,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1 m (Lihat Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat
Cat Dasar,Cat Dasar,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1557,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.8 PEKERJAAN PENGECATAN DAN PELITURAN
Mesin Las Geotextile,Mesin Las Geotextile,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0024,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.5 PEKERJAAN GEOTEKSTIL DAN GEOMEMBRAN
Paku Biasa ½”-1”,Paku Biasa ½”-1”,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0629,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.1 ATAP GENTENG
M.71.c,Paku 7 cm - 12 cm,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.6386,7,7,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,5 (K175)
M.54.g,Baja profil L.40.40.4,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,5.0943,7,7,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,P.04 1 m2 Pekerjaan plesteran dengan mortar jenis PC-PP (1 m2)
Besi Angkur Diameter 8,Besi Angkur Diameter 8,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.28,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.6.2 DINDING CONBLOCK
Koral beton,Koral beton,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.061,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.2.2.1 HARGA SATUAN PEKERJAAN PERSIAPAN
M.132c,Oli SAE 90,Material,General,Liter,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0643,7,7,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.6 Pekerjaan pintu air (Normatif)
Dia. 6“ (150 mm) + Material Bantu,Dia. 6“ (150 mm) + Material Bantu,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2929,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.5 AKSESORIES PIPA
M.35.e,Papan 2/20,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0116,7,7,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.1.1 Pekerjaan tanah secara manual dan semi mekanis (Normatif)
Sewa crane kapasitas 1 ton,Sewa crane kapasitas 1 ton,Equipment,Cranes,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.5171,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,4.1 PEKERJAAN PENANAMAN TANAMAN
Ubin keramik,Ubin keramik,Material,General,Bh,0.0,0.0,0.0,0.0,0,IDR,0.0,29.5743,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.4.3 HARGA SATUAN PEKERJAAN PENUTUP LANTAI DAN PENUTUP
E.22,Las listrik 250 A diesel,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.4461,7,7,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.4 Pekerjaan pemancangan manual (Normatif)
Kayu kaso 5/7 kelas,Kayu kaso 5/7 kelas,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0288,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,7.2 JALAN BETON
Peralatan,Peralatan,Equipment,General,%,0.0,0.0,0.0,0.0,0,IDR,0.0,10.0,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.2.1 HARGA SATUAN PEKERJAAN BESI DAN ALUMUNIUM
Sewa Water Truck*),Sewa Water Truck*),Equipment,Trucks,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0005,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,4.1 PEKERJAAN PENANAMAN TANAMAN
Cat Penutup,Cat Penutup,Material,Fasteners,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3329,7,7,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.8 PEKERJAAN PENGECATAN DAN PELITURAN
Semen portland,Semen portland,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,91.0833,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.2.2.1 HARGA SATUAN PEKERJAAN PERSIAPAN
Multiplek 12 mm,Multiplek 12 mm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.2546,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,7.2 JALAN BETON
E.28,Mesin potong rumput,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0119,6,6,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,P.04 1 m2 Pekerjaan plesteran dengan mortar jenis PC-PP (1 m2)
Batu uk. 12-25 cm,Batu uk. 12-25 cm,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,1.3,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Paku 10 cm,Paku 10 cm,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.5017,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.6.1 HARGA SATUAN PEKERJAAN KAYU
& handle crane 2,& handle crane 2,Equipment,Cranes,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1588,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pasir Pasang *),Pasir Pasang *),Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.432,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Geotextil (> 100 400 gr/m2),Geotextil (> 100 400 gr/m2),Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.5 PEKERJAAN GEOTEKSTIL DAN GEOMEMBRAN
Kawat tali beton,Kawat tali beton,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.016,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
Sepatu pancang ø,Sepatu pancang ø,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Cat dasar,Cat dasar,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1617,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
"0,35 m3 dilengkapi Automatic Feeder","0,35 m3 dilengkapi Automatic Feeder",Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1475,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
"Sekrup 3,5”","Sekrup 3,5”",Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,6.0,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Balok kayu,Balok kayu,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.9547,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.6.1 HARGA SATUAN PEKERJAAN KAYU
Balok kayu kelas II,Balok kayu kelas II,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0076,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.1.1 HARGA SATUAN PEKERJAAN BETON
Dia. 2“ (50 mm) + Material Bantu,Dia. 2“ (50 mm) + Material Bantu,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.15,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.5 AKSESORIES PIPA
Dia. 2-1/2“ (65 mm) + Material Bantu,Dia. 2-1/2“ (65 mm) + Material Bantu,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1667,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.5 AKSESORIES PIPA
Dia. 4“ (100 mm) + Material Bantu,Dia. 4“ (100 mm) + Material Bantu,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2917,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.5 AKSESORIES PIPA
Paku biasa,Paku biasa,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.2567,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.2.2.1 HARGA SATUAN PEKERJAAN PERSIAPAN
Paku,Paku,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.134,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.5.1 SATUAN PEKERJAAN LANGIT-LANGIT (PLAFOND)
Anorganik**) 7 Air,Anorganik**) 7 Air,Material,General,kg liter,0.0,0.0,0.0,0.0,0,IDR,0.0,5.6,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,4.1 PEKERJAAN PENANAMAN TANAMAN
Paku tripleks,Paku tripleks,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0333,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.5.1 SATUAN PEKERJAAN LANGIT-LANGIT (PLAFOND)
Lasdop,Lasdop,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,4.0,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,"L.0 OH m' 1,15"
L.09,Pembantu operator crane,Labor,Labor,OH,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0447,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.1.2 HARGA SATUAN PEKERJAAN BETON PRACETAK
Rumput*) 4 Mulsa,Rumput*) 4 Mulsa,Material,General,kg kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,4.1 PEKERJAAN PENANAMAN TANAMAN
(50 mm) + Material Bantu,(50 mm) + Material Bantu,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1417,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.5 AKSESORIES PIPA
1-1/2“ (40 mm) + Material Bantu,1-1/2“ (40 mm) + Material Bantu,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.15,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.5 AKSESORIES PIPA
Paku (5 s.d.7) cm,Paku (5 s.d.7) cm,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1187,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.1.2 HARGA SATUAN PEKERJAAN BETON PRACETAK
Paku 5 – 10 cm,Paku 5 – 10 cm,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.35,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.1.1 HARGA SATUAN PEKERJAAN BETON
Dia. 3“ (80 mm) + Material Bantu,Dia. 3“ (80 mm) + Material Bantu,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2917,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.5 AKSESORIES PIPA
Sewa pipe support,Sewa pipe support,Equipment,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.4667,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.1.2 HARGA SATUAN PEKERJAAN BETON PRACETAK
(100 mm) + Material Bantu,(100 mm) + Material Bantu,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.225,6,6,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.5 AKSESORIES PIPA
Mobil sedot lumpur kapasitas 3 m3,Mobil sedot lumpur kapasitas 3 m3,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.5489,5,5,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.4 PEKERJAAN ANGKUTAN MATERIAL DAN/ATAU HASIL GALIAN
Bentonite,Bentonite,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0914,5,5,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.5 PEKERJAAN GEOTEKSTIL DAN GEOMEMBRAN
BjTP atau BjTS *),BjTP atau BjTS *),Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.026,5,5,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
